dataset,seed,n_cal_fraud,resample,target,achieved,alert_pct,degenerate
PS,44,50,14,0.95,0.9913,0.4382,False
PS,44,50,15,0.8,0.8331,0.3556,False
PS,44,50,15,0.9,0.9149,0.3941,False
PS,44,50,15,0.95,0.9533,0.4122,False
PS,44,50,16,0.8,0.7919,0.3365,False
PS,44,50,16,0.9,0.8331,0.3556,False
PS,44,50,16,0.95,0.9551,0.4129,False
PS,44,50,17,0.8,0.7236,0.3056,False
PS,44,50,17,0.9,0.9149,0.3941,False
PS,44,50,17,0.95,0.9533,0.4122,False
PS,44,50,18,0.8,0.8331,0.3556,False
PS,44,50,18,0.9,0.9149,0.3941,False
PS,44,50,18,0.95,0.9913,0.4382,False
PS,44,50,19,0.8,0.8331,0.3556,False
PS,44,50,19,0.9,0.9533,0.4122,False
PS,44,50,19,0.95,0.9913,0.4382,False
PS,44,50,20,0.8,0.8331,0.3556,False
PS,44,50,20,0.9,0.9149,0.3941,False
PS,44,50,20,0.95,0.9913,0.4382,False
PS,44,50,21,0.8,0.8331,0.3556,False
PS,44,50,21,0.9,0.9721,0.4238,False
PS,44,50,21,0.95,0.9948,0.4422,False
PS,44,50,22,0.8,0.9149,0.3941,False
PS,44,50,22,0.9,0.9149,0.3941,False
PS,44,50,22,0.95,0.9626,0.4176,False
PS,44,50,23,0.8,0.7919,0.3365,False
PS,44,50,23,0.9,0.9149,0.3941,False
PS,44,50,23,0.95,0.9626,0.4176,False
PS,44,50,24,0.8,0.7924,0.3368,False
PS,44,50,24,0.9,0.9533,0.4122,False
PS,44,50,24,0.95,0.9913,0.4382,False
PS,44,50,25,0.8,0.7919,0.3365,False
PS,44,50,25,0.9,0.9149,0.3941,False
PS,44,50,25,0.95,0.9948,0.4422,False
PS,44,50,26,0.8,0.9149,0.3941,False
PS,44,50,26,0.9,0.9149,0.3941,False
PS,44,50,26,0.95,0.9913,0.4382,False
PS,44,50,27,0.8,0.9149,0.3941,False
PS,44,50,27,0.9,0.9149,0.3941,False
PS,44,50,27,0.95,0.9626,0.4176,False
PS,44,50,28,0.8,0.9149,0.3941,False
PS,44,50,28,0.9,0.9721,0.4238,False
PS,44,50,28,0.95,0.9998,2.9588,False
PS,44,50,29,0.8,0.7919,0.3365,False
PS,44,50,29,0.9,0.8331,0.3556,False
PS,44,50,29,0.95,0.9626,0.4176,False
PS,44,50,30,0.8,0.7919,0.3365,False
PS,44,50,30,0.9,0.9149,0.3941,False
PS,44,50,30,0.95,0.9533,0.4122,False
PS,44,50,31,0.8,0.7919,0.3365,False
PS,44,50,31,0.9,0.9149,0.3941,False
PS,44,50,31,0.95,0.9913,0.4382,False
PS,44,50,32,0.8,0.7919,0.3365,False
PS,44,50,32,0.9,0.8331,0.3556,False
PS,44,50,32,0.95,0.9533,0.4122,False
PS,44,50,33,0.8,0.8331,0.3556,False
PS,44,50,33,0.9,0.9551,0.4129,False
PS,44,50,33,0.95,0.9913,0.4382,False
PS,44,50,34,0.8,0.8331,0.3556,False
PS,44,50,34,0.9,0.9533,0.4122,False
PS,44,50,34,0.95,0.9913,0.4382,False
PS,44,50,35,0.8,0.7919,0.3365,False
PS,44,50,35,0.9,0.9149,0.3941,False
PS,44,50,35,0.95,0.9626,0.4176,False
PS,44,50,36,0.8,0.9149,0.3941,False
PS,44,50,36,0.9,0.9533,0.4122,False
PS,44,50,36,0.95,0.9913,0.4382,False
PS,44,50,37,0.8,0.8331,0.3556,False
PS,44,50,37,0.9,0.9149,0.3941,False
PS,44,50,37,0.95,0.9533,0.4122,False
PS,44,50,38,0.8,0.9149,0.3941,False
PS,44,50,38,0.9,0.9913,0.4382,False
PS,44,50,38,0.95,0.9948,0.4422,False
PS,44,50,39,0.8,0.8331,0.3556,False
PS,44,50,39,0.9,0.9626,0.4176,False
PS,44,50,39,0.95,0.9913,0.4382,False
PS,44,75,0,0.8,0.7919,0.3365,False
PS,44,75,0,0.9,0.9149,0.3941,False
PS,44,75,0,0.95,0.9533,0.4122,False
PS,44,75,1,0.8,0.7919,0.3365,False
PS,44,75,1,0.9,0.8331,0.3556,False
PS,44,75,1,0.95,0.9152,0.3942,False
PS,44,75,2,0.8,0.8331,0.3556,False
PS,44,75,2,0.9,0.9149,0.3941,False
PS,44,75,2,0.95,0.9913,0.4382,False
PS,44,75,3,0.8,0.9149,0.3941,False
PS,44,75,3,0.9,0.9533,0.4122,False
PS,44,75,3,0.95,0.9913,0.4382,False
PS,44,75,4,0.8,0.7919,0.3365,False
PS,44,75,4,0.9,0.9149,0.3941,False
PS,44,75,4,0.95,0.9913,0.4382,False
PS,44,75,5,0.8,0.7919,0.3365,False
PS,44,75,5,0.9,0.9149,0.3941,False
PS,44,75,5,0.95,0.9626,0.4176,False
PS,44,75,6,0.8,0.7919,0.3365,False
PS,44,75,6,0.9,0.9149,0.3941,False
PS,44,75,6,0.95,0.9913,0.4382,False
PS,44,75,7,0.8,0.9149,0.3941,False
PS,44,75,7,0.9,0.9533,0.4122,False
PS,44,75,7,0.95,0.9913,0.4382,False
PS,44,75,8,0.8,0.9149,0.3941,False
PS,44,75,8,0.9,0.9533,0.4122,False
PS,44,75,8,0.95,0.9626,0.4176,False
PS,44,75,9,0.8,0.9149,0.3941,False
PS,44,75,9,0.9,0.9533,0.4122,False
PS,44,75,9,0.95,0.9721,0.4238,False
PS,44,75,10,0.8,0.7919,0.3365,False
PS,44,75,10,0.9,0.9149,0.3941,False
PS,44,75,10,0.95,0.9913,0.4382,False
PS,44,75,11,0.8,0.8331,0.3556,False
PS,44,75,11,0.9,0.9149,0.3941,False
PS,44,75,11,0.95,0.9913,0.4382,False
PS,44,75,12,0.8,0.8331,0.3556,False
PS,44,75,12,0.9,0.9533,0.4122,False
PS,44,75,12,0.95,0.9913,0.4382,False
PS,44,75,13,0.8,0.7924,0.3368,False
PS,44,75,13,0.9,0.9149,0.3941,False
PS,44,75,13,0.95,0.9533,0.4122,False
PS,44,75,14,0.8,0.9149,0.3941,False
PS,44,75,14,0.9,0.9533,0.4122,False
PS,44,75,14,0.95,0.9721,0.4238,False
PS,44,75,15,0.8,0.9149,0.3941,False
PS,44,75,15,0.9,0.9149,0.3941,False
PS,44,75,15,0.95,0.9626,0.4176,False
PS,44,75,16,0.8,0.7919,0.3365,False
PS,44,75,16,0.9,0.9149,0.3941,False
PS,44,75,16,0.95,0.9152,0.3942,False
PS,44,75,17,0.8,0.8331,0.3556,False
PS,44,75,17,0.9,0.9152,0.3942,False
PS,44,75,17,0.95,0.9721,0.4238,False
PS,44,75,18,0.8,0.7919,0.3365,False
PS,44,75,18,0.9,0.9149,0.3941,False
PS,44,75,18,0.95,0.9149,0.3941,False
PS,44,75,19,0.8,0.7919,0.3365,False
PS,44,75,19,0.9,0.9149,0.3941,False
PS,44,75,19,0.95,0.9721,0.4238,False
PS,44,75,20,0.8,0.7924,0.3368,False
PS,44,75,20,0.9,0.9152,0.3942,False
PS,44,75,20,0.95,0.9626,0.4176,False
PS,44,75,21,0.8,0.7919,0.3365,False
PS,44,75,21,0.9,0.9149,0.3941,False
PS,44,75,21,0.95,0.9721,0.4238,False
PS,44,75,22,0.8,0.7919,0.3365,False
PS,44,75,22,0.9,0.9149,0.3941,False
PS,44,75,22,0.95,0.9913,0.4382,False
PS,44,75,23,0.8,0.9149,0.3941,False
PS,44,75,23,0.9,0.9533,0.4122,False
PS,44,75,23,0.95,0.9913,0.4382,False
PS,44,75,24,0.8,0.7919,0.3365,False
PS,44,75,24,0.9,0.9149,0.3941,False
PS,44,75,24,0.95,0.9913,0.4382,False
PS,44,75,25,0.8,0.7919,0.3365,False
PS,44,75,25,0.9,0.9149,0.3941,False
PS,44,75,25,0.95,0.9721,0.4238,False
PS,44,75,26,0.8,0.9149,0.3941,False
PS,44,75,26,0.9,0.9533,0.4122,False
PS,44,75,26,0.95,0.9913,0.4382,False
PS,44,75,27,0.8,0.8331,0.3556,False
PS,44,75,27,0.9,0.9533,0.4122,False
PS,44,75,27,0.95,0.9913,0.4382,False
PS,44,75,28,0.8,0.7919,0.3365,False
PS,44,75,28,0.9,0.9149,0.3941,False
PS,44,75,28,0.95,0.9626,0.4176,False
PS,44,75,29,0.8,0.7919,0.3365,False
PS,44,75,29,0.9,0.9149,0.3941,False
PS,44,75,29,0.95,0.9533,0.4122,False
PS,44,75,30,0.8,0.9149,0.3941,False
PS,44,75,30,0.9,0.9626,0.4176,False
PS,44,75,30,0.95,0.9913,0.4382,False
PS,44,75,31,0.8,0.8331,0.3556,False
PS,44,75,31,0.9,0.9149,0.3941,False
PS,44,75,31,0.95,0.9721,0.4238,False
PS,44,75,32,0.8,0.7919,0.3365,False
PS,44,75,32,0.9,0.9533,0.4122,False
PS,44,75,32,0.95,0.9913,0.4382,False
PS,44,75,33,0.8,0.9149,0.3941,False
PS,44,75,33,0.9,0.9533,0.4122,False
PS,44,75,33,0.95,0.9913,0.4382,False
PS,44,75,34,0.8,0.8331,0.3556,False
PS,44,75,34,0.9,0.9533,0.4122,False
PS,44,75,34,0.95,0.9721,0.4238,False
PS,44,75,35,0.8,0.7919,0.3365,False
PS,44,75,35,0.9,0.9149,0.3941,False
PS,44,75,35,0.95,0.9533,0.4122,False
PS,44,75,36,0.8,0.8331,0.3556,False
PS,44,75,36,0.9,0.9149,0.3941,False
PS,44,75,36,0.95,0.9913,0.4382,False
PS,44,75,37,0.8,0.8331,0.3556,False
PS,44,75,37,0.9,0.9149,0.3941,False
PS,44,75,37,0.95,0.9626,0.4176,False
PS,44,75,38,0.8,0.8331,0.3556,False
PS,44,75,38,0.9,0.9149,0.3941,False
PS,44,75,38,0.95,0.9721,0.4238,False
PS,44,75,39,0.8,0.7919,0.3365,False
PS,44,75,39,0.9,0.8356,0.3568,False
PS,44,75,39,0.95,0.9533,0.4122,False
PS,44,100,0,0.8,0.8331,0.3556,False
PS,44,100,0,0.9,0.9149,0.3941,False
PS,44,100,0,0.95,0.9721,0.4238,False
PS,44,100,1,0.8,0.8331,0.3556,False
PS,44,100,1,0.9,0.9533,0.4122,False
PS,44,100,1,0.95,0.9721,0.4238,False
PS,44,100,2,0.8,0.7919,0.3365,False
PS,44,100,2,0.9,0.9149,0.3941,False
PS,44,100,2,0.95,0.9533,0.4122,False
PS,44,100,3,0.8,0.7919,0.3365,False
PS,44,100,3,0.9,0.9149,0.3941,False
PS,44,100,3,0.95,0.9626,0.4176,False
PS,44,100,4,0.8,0.8331,0.3556,False
PS,44,100,4,0.9,0.9149,0.3941,False
PS,44,100,4,0.95,0.9913,0.4382,False
PS,44,100,5,0.8,0.8331,0.3556,False
PS,44,100,5,0.9,0.9149,0.3941,False
PS,44,100,5,0.95,0.9913,0.4382,False
PS,44,100,6,0.8,0.8331,0.3556,False
PS,44,100,6,0.9,0.9149,0.3941,False
PS,44,100,6,0.95,0.9721,0.4238,False
PS,44,100,7,0.8,0.8331,0.3556,False
PS,44,100,7,0.9,0.9626,0.4176,False
PS,44,100,7,0.95,0.9913,0.4382,False
PS,44,100,8,0.8,0.8331,0.3556,False
PS,44,100,8,0.9,0.9149,0.3941,False
PS,44,100,8,0.95,0.9533,0.4122,False
PS,44,100,9,0.8,0.9149,0.3941,False
PS,44,100,9,0.9,0.9533,0.4122,False
PS,44,100,9,0.95,0.9913,0.4382,False
PS,44,100,10,0.8,0.7919,0.3365,False
PS,44,100,10,0.9,0.9149,0.3941,False
PS,44,100,10,0.95,0.9149,0.3941,False
PS,44,100,11,0.8,0.8331,0.3556,False
PS,44,100,11,0.9,0.9149,0.3941,False
PS,44,100,11,0.95,0.9533,0.4122,False
PS,44,100,12,0.8,0.8331,0.3556,False
PS,44,100,12,0.9,0.9149,0.3941,False
PS,44,100,12,0.95,0.9721,0.4238,False
PS,44,100,13,0.8,0.8331,0.3556,False
PS,44,100,13,0.9,0.9149,0.3941,False
PS,44,100,13,0.95,0.9626,0.4176,False
PS,44,100,14,0.8,0.7924,0.3368,False
PS,44,100,14,0.9,0.9149,0.3941,False
PS,44,100,14,0.95,0.9626,0.4176,False
PS,44,100,15,0.8,0.8331,0.3556,False
PS,44,100,15,0.9,0.9149,0.3941,False
PS,44,100,15,0.95,0.9721,0.4238,False
PS,44,100,16,0.8,0.8331,0.3556,False
PS,44,100,16,0.9,0.9533,0.4122,False
PS,44,100,16,0.95,0.9913,0.4382,False
PS,44,100,17,0.8,0.7919,0.3365,False
PS,44,100,17,0.9,0.9149,0.3941,False
PS,44,100,17,0.95,0.9533,0.4122,False
PS,44,100,18,0.8,0.7919,0.3365,False
PS,44,100,18,0.9,0.9149,0.3941,False
PS,44,100,18,0.95,0.9626,0.4176,False
PS,44,100,19,0.8,0.7924,0.3368,False
PS,44,100,19,0.9,0.9149,0.3941,False
PS,44,100,19,0.95,0.9149,0.3941,False
PS,44,100,20,0.8,0.7924,0.3368,False
PS,44,100,20,0.9,0.9149,0.3941,False
PS,44,100,20,0.95,0.9626,0.4176,False
PS,44,100,21,0.8,0.9149,0.3941,False
PS,44,100,21,0.9,0.9533,0.4122,False
PS,44,100,21,0.95,0.9721,0.4238,False
PS,44,100,22,0.8,0.7919,0.3365,False
PS,44,100,22,0.9,0.9149,0.3941,False
PS,44,100,22,0.95,0.9913,0.4382,False
PS,44,100,23,0.8,0.8331,0.3556,False
PS,44,100,23,0.9,0.9149,0.3941,False
PS,44,100,23,0.95,0.9626,0.4176,False
PS,44,100,24,0.8,0.7919,0.3365,False
PS,44,100,24,0.9,0.9533,0.4122,False
PS,44,100,24,0.95,0.9626,0.4176,False
PS,44,100,25,0.8,0.7919,0.3365,False
PS,44,100,25,0.9,0.8331,0.3556,False
PS,44,100,25,0.95,0.9551,0.4129,False
PS,44,100,26,0.8,0.7919,0.3365,False
PS,44,100,26,0.9,0.9149,0.3941,False
PS,44,100,26,0.95,0.9626,0.4176,False
PS,44,100,27,0.8,0.8331,0.3556,False
PS,44,100,27,0.9,0.9149,0.3941,False
PS,44,100,27,0.95,0.9626,0.4176,False
PS,44,100,28,0.8,0.7919,0.3365,False
PS,44,100,28,0.9,0.9149,0.3941,False
PS,44,100,28,0.95,0.9533,0.4122,False
PS,44,100,29,0.8,0.7919,0.3365,False
PS,44,100,29,0.9,0.9149,0.3941,False
PS,44,100,29,0.95,0.9913,0.4382,False
PS,44,100,30,0.8,0.7919,0.3365,False
PS,44,100,30,0.9,0.9149,0.3941,False
PS,44,100,30,0.95,0.9533,0.4122,False
PS,44,100,31,0.8,0.7919,0.3365,False
PS,44,100,31,0.9,0.9149,0.3941,False
PS,44,100,31,0.95,0.9626,0.4176,False
PS,44,100,32,0.8,0.7919,0.3365,False
PS,44,100,32,0.9,0.9149,0.3941,False
PS,44,100,32,0.95,0.9626,0.4176,False
PS,44,100,33,0.8,0.7919,0.3365,False
PS,44,100,33,0.9,0.9533,0.4122,False
PS,44,100,33,0.95,0.9533,0.4122,False
PS,44,100,34,0.8,0.8331,0.3556,False
PS,44,100,34,0.9,0.9149,0.3941,False
PS,44,100,34,0.95,0.9551,0.4129,False
PS,44,100,35,0.8,0.8331,0.3556,False
PS,44,100,35,0.9,0.9149,0.3941,False
PS,44,100,35,0.95,0.9626,0.4176,False
PS,44,100,36,0.8,0.7919,0.3365,False
PS,44,100,36,0.9,0.9149,0.3941,False
PS,44,100,36,0.95,0.9551,0.4129,False
PS,44,100,37,0.8,0.8331,0.3556,False
PS,44,100,37,0.9,0.9152,0.3942,False
PS,44,100,37,0.95,0.9626,0.4176,False
PS,44,100,38,0.8,0.7919,0.3365,False
PS,44,100,38,0.9,0.9149,0.3941,False
PS,44,100,38,0.95,0.9533,0.4122,False
PS,44,100,39,0.8,0.7919,0.3365,False
PS,44,100,39,0.9,0.9149,0.3941,False
PS,44,100,39,0.95,0.9533,0.4122,False
PS,44,150,0,0.8,0.7919,0.3365,False
PS,44,150,0,0.9,0.9149,0.3941,False
PS,44,150,0,0.95,0.9626,0.4176,False
PS,44,150,1,0.8,0.7919,0.3365,False
PS,44,150,1,0.9,0.9149,0.3941,False
PS,44,150,1,0.95,0.9721,0.4238,False
PS,44,150,2,0.8,0.7919,0.3365,False
PS,44,150,2,0.9,0.9149,0.3941,False
PS,44,150,2,0.95,0.9626,0.4176,False
PS,44,150,3,0.8,0.8331,0.3556,False
PS,44,150,3,0.9,0.9149,0.3941,False
PS,44,150,3,0.95,0.9533,0.4122,False
PS,44,150,4,0.8,0.8331,0.3556,False
PS,44,150,4,0.9,0.9533,0.4122,False
PS,44,150,4,0.95,0.9913,0.4382,False
PS,44,150,5,0.8,0.8331,0.3556,False
PS,44,150,5,0.9,0.9149,0.3941,False
PS,44,150,5,0.95,0.9533,0.4122,False
PS,44,150,6,0.8,0.8331,0.3556,False
PS,44,150,6,0.9,0.9152,0.3942,False
PS,44,150,6,0.95,0.9913,0.4382,False
PS,44,150,7,0.8,0.7919,0.3365,False
PS,44,150,7,0.9,0.9149,0.3941,False
PS,44,150,7,0.95,0.9626,0.4176,False
PS,44,150,8,0.8,0.8331,0.3556,False
PS,44,150,8,0.9,0.9149,0.3941,False
PS,44,150,8,0.95,0.9533,0.4122,False
PS,44,150,9,0.8,0.7919,0.3365,False
PS,44,150,9,0.9,0.9149,0.3941,False
PS,44,150,9,0.95,0.9533,0.4122,False
PS,44,150,10,0.8,0.8331,0.3556,False
PS,44,150,10,0.9,0.9149,0.3941,False
PS,44,150,10,0.95,0.9626,0.4176,False
PS,44,150,11,0.8,0.8331,0.3556,False
PS,44,150,11,0.9,0.9152,0.3942,False
PS,44,150,11,0.95,0.9913,0.4382,False
PS,44,150,12,0.8,0.7919,0.3365,False
PS,44,150,12,0.9,0.9149,0.3941,False
PS,44,150,12,0.95,0.9533,0.4122,False
PS,44,150,13,0.8,0.8331,0.3556,False
PS,44,150,13,0.9,0.9149,0.3941,False
PS,44,150,13,0.95,0.9626,0.4176,False
PS,44,150,14,0.8,0.7919,0.3365,False
PS,44,150,14,0.9,0.8331,0.3556,False
PS,44,150,14,0.95,0.9626,0.4176,False
PS,44,150,15,0.8,0.7919,0.3365,False
PS,44,150,15,0.9,0.9149,0.3941,False
PS,44,150,15,0.95,0.9533,0.4122,False
PS,44,150,16,0.8,0.8331,0.3556,False
PS,44,150,16,0.9,0.9149,0.3941,False
PS,44,150,16,0.95,0.9626,0.4176,False
PS,44,150,17,0.8,0.7919,0.3365,False
PS,44,150,17,0.9,0.9149,0.3941,False
PS,44,150,17,0.95,0.9626,0.4176,False
PS,44,150,18,0.8,0.7919,0.3365,False
PS,44,150,18,0.9,0.9149,0.3941,False
PS,44,150,18,0.95,0.9533,0.4122,False
PS,44,150,19,0.8,0.7919,0.3365,False
PS,44,150,19,0.9,0.9149,0.3941,False
PS,44,150,19,0.95,0.9626,0.4176,False
PS,44,150,20,0.8,0.7919,0.3365,False
PS,44,150,20,0.9,0.9149,0.3941,False
PS,44,150,20,0.95,0.9626,0.4176,False
PS,44,150,21,0.8,0.7919,0.3365,False
PS,44,150,21,0.9,0.9149,0.3941,False
PS,44,150,21,0.95,0.9533,0.4122,False
PS,44,150,22,0.8,0.8331,0.3556,False
PS,44,150,22,0.9,0.9149,0.3941,False
PS,44,150,22,0.95,0.9913,0.4382,False
PS,44,150,23,0.8,0.8331,0.3556,False
PS,44,150,23,0.9,0.9149,0.3941,False
PS,44,150,23,0.95,0.9626,0.4176,False
PS,44,150,24,0.8,0.7919,0.3365,False
PS,44,150,24,0.9,0.9149,0.3941,False
PS,44,150,24,0.95,0.9533,0.4122,False
PS,44,150,25,0.8,0.7924,0.3368,False
PS,44,150,25,0.9,0.9149,0.3941,False
PS,44,150,25,0.95,0.9626,0.4176,False
PS,44,150,26,0.8,0.7919,0.3365,False
PS,44,150,26,0.9,0.9149,0.3941,False
PS,44,150,26,0.95,0.9913,0.4382,False
PS,44,150,27,0.8,0.8331,0.3556,False
PS,44,150,27,0.9,0.9149,0.3941,False
PS,44,150,27,0.95,0.9626,0.4176,False
PS,44,150,28,0.8,0.9149,0.3941,False
PS,44,150,28,0.9,0.9533,0.4122,False
PS,44,150,28,0.95,0.9626,0.4176,False
PS,44,150,29,0.8,0.7919,0.3365,False
PS,44,150,29,0.9,0.9533,0.4122,False
PS,44,150,29,0.95,0.9626,0.4176,False
PS,44,150,30,0.8,0.8331,0.3556,False
PS,44,150,30,0.9,0.9149,0.3941,False
PS,44,150,30,0.95,0.9626,0.4176,False
PS,44,150,31,0.8,0.7924,0.3368,False
PS,44,150,31,0.9,0.9149,0.3941,False
PS,44,150,31,0.95,0.9533,0.4122,False
PS,44,150,32,0.8,0.7919,0.3365,False
PS,44,150,32,0.9,0.9149,0.3941,False
PS,44,150,32,0.95,0.9152,0.3942,False
PS,44,150,33,0.8,0.7919,0.3365,False
PS,44,150,33,0.9,0.9149,0.3941,False
PS,44,150,33,0.95,0.9533,0.4122,False
PS,44,150,34,0.8,0.8331,0.3556,False
PS,44,150,34,0.9,0.9533,0.4122,False
PS,44,150,34,0.95,0.9626,0.4176,False
PS,44,150,35,0.8,0.7919,0.3365,False
PS,44,150,35,0.9,0.9149,0.3941,False
PS,44,150,35,0.95,0.9533,0.4122,False
PS,44,150,36,0.8,0.8331,0.3556,False
PS,44,150,36,0.9,0.9149,0.3941,False
PS,44,150,36,0.95,0.9721,0.4238,False
PS,44,150,37,0.8,0.8331,0.3556,False
PS,44,150,37,0.9,0.9149,0.3941,False
PS,44,150,37,0.95,0.9533,0.4122,False
PS,44,150,38,0.8,0.8331,0.3556,False
PS,44,150,38,0.9,0.9149,0.3941,False
PS,44,150,38,0.95,0.9626,0.4176,False
PS,44,150,39,0.8,0.7919,0.3365,False
PS,44,150,39,0.9,0.9149,0.3941,False
PS,44,150,39,0.95,0.9626,0.4176,False
PS,44,250,0,0.8,0.8331,0.3556,False
PS,44,250,0,0.9,0.9149,0.3941,False
PS,44,250,0,0.95,0.9533,0.4122,False
PS,44,250,1,0.8,0.7919,0.3365,False
PS,44,250,1,0.9,0.9149,0.3941,False
PS,44,250,1,0.95,0.9533,0.4122,False
PS,44,250,2,0.8,0.8331,0.3556,False
PS,44,250,2,0.9,0.9149,0.3941,False
PS,44,250,2,0.95,0.9626,0.4176,False
PS,44,250,3,0.8,0.7924,0.3368,False
PS,44,250,3,0.9,0.9149,0.3941,False
PS,44,250,3,0.95,0.9626,0.4176,False
PS,44,250,4,0.8,0.8331,0.3556,False
PS,44,250,4,0.9,0.9149,0.3941,False
PS,44,250,4,0.95,0.9626,0.4176,False
PS,44,250,5,0.8,0.7919,0.3365,False
PS,44,250,5,0.9,0.9149,0.3941,False
PS,44,250,5,0.95,0.9626,0.4176,False
PS,44,250,6,0.8,0.8331,0.3556,False
PS,44,250,6,0.9,0.9149,0.3941,False
PS,44,250,6,0.95,0.9721,0.4238,False
PS,44,250,7,0.8,0.7919,0.3365,False
PS,44,250,7,0.9,0.9149,0.3941,False
PS,44,250,7,0.95,0.9533,0.4122,False
PS,44,250,8,0.8,0.8331,0.3556,False
PS,44,250,8,0.9,0.9149,0.3941,False
PS,44,250,8,0.95,0.9626,0.4176,False
PS,44,250,9,0.8,0.8331,0.3556,False
PS,44,250,9,0.9,0.9149,0.3941,False
PS,44,250,9,0.95,0.9626,0.4176,False
PS,44,250,10,0.8,0.8331,0.3556,False
PS,44,250,10,0.9,0.9149,0.3941,False
PS,44,250,10,0.95,0.9626,0.4176,False
PS,44,250,11,0.8,0.8331,0.3556,False
PS,44,250,11,0.9,0.9149,0.3941,False
PS,44,250,11,0.95,0.9626,0.4176,False
PS,44,250,12,0.8,0.7924,0.3368,False
PS,44,250,12,0.9,0.9149,0.3941,False
PS,44,250,12,0.95,0.9551,0.4129,False
PS,44,250,13,0.8,0.7919,0.3365,False
PS,44,250,13,0.9,0.9149,0.3941,False
PS,44,250,13,0.95,0.9533,0.4122,False
PS,44,250,14,0.8,0.7919,0.3365,False
PS,44,250,14,0.9,0.9149,0.3941,False
PS,44,250,14,0.95,0.9626,0.4176,False
PS,44,250,15,0.8,0.8331,0.3556,False
PS,44,250,15,0.9,0.9149,0.3941,False
PS,44,250,15,0.95,0.9721,0.4238,False
PS,44,250,16,0.8,0.8331,0.3556,False
PS,44,250,16,0.9,0.9149,0.3941,False
PS,44,250,16,0.95,0.9626,0.4176,False
PS,44,250,17,0.8,0.8331,0.3556,False
PS,44,250,17,0.9,0.9149,0.3941,False
PS,44,250,17,0.95,0.9533,0.4122,False
PS,44,250,18,0.8,0.7919,0.3365,False
PS,44,250,18,0.9,0.9149,0.3941,False
PS,44,250,18,0.95,0.9626,0.4176,False
PS,44,250,19,0.8,0.8331,0.3556,False
PS,44,250,19,0.9,0.9149,0.3941,False
PS,44,250,19,0.95,0.9626,0.4176,False
PS,44,250,20,0.8,0.8331,0.3556,False
PS,44,250,20,0.9,0.9149,0.3941,False
PS,44,250,20,0.95,0.9626,0.4176,False
PS,44,250,21,0.8,0.8331,0.3556,False
PS,44,250,21,0.9,0.9149,0.3941,False
PS,44,250,21,0.95,0.9626,0.4176,False
PS,44,250,22,0.8,0.8331,0.3556,False
PS,44,250,22,0.9,0.9149,0.3941,False
PS,44,250,22,0.95,0.9626,0.4176,False
PS,44,250,23,0.8,0.7919,0.3365,False
PS,44,250,23,0.9,0.9149,0.3941,False
PS,44,250,23,0.95,0.9533,0.4122,False
PS,44,250,24,0.8,0.7919,0.3365,False
PS,44,250,24,0.9,0.9149,0.3941,False
PS,44,250,24,0.95,0.9533,0.4122,False
PS,44,250,25,0.8,0.8331,0.3556,False
PS,44,250,25,0.9,0.9149,0.3941,False
PS,44,250,25,0.95,0.9626,0.4176,False
PS,44,250,26,0.8,0.8331,0.3556,False
PS,44,250,26,0.9,0.9149,0.3941,False
PS,44,250,26,0.95,0.9626,0.4176,False
PS,44,250,27,0.8,0.8331,0.3556,False
PS,44,250,27,0.9,0.9149,0.3941,False
PS,44,250,27,0.95,0.9626,0.4176,False
PS,44,250,28,0.8,0.8331,0.3556,False
PS,44,250,28,0.9,0.9149,0.3941,False
PS,44,250,28,0.95,0.9626,0.4176,False
PS,44,250,29,0.8,0.7919,0.3365,False
PS,44,250,29,0.9,0.9149,0.3941,False
PS,44,250,29,0.95,0.9533,0.4122,False
PS,44,250,30,0.8,0.8331,0.3556,False
PS,44,250,30,0.9,0.9149,0.3941,False
PS,44,250,30,0.95,0.9626,0.4176,False
PS,44,250,31,0.8,0.8331,0.3556,False
PS,44,250,31,0.9,0.9149,0.3941,False
PS,44,250,31,0.95,0.9626,0.4176,False
PS,44,250,32,0.8,0.7919,0.3365,False
PS,44,250,32,0.9,0.9149,0.3941,False
PS,44,250,32,0.95,0.9533,0.4122,False
PS,44,250,33,0.8,0.7919,0.3365,False
PS,44,250,33,0.9,0.9149,0.3941,False
PS,44,250,33,0.95,0.9533,0.4122,False
PS,44,250,34,0.8,0.7924,0.3368,False
PS,44,250,34,0.9,0.9149,0.3941,False
PS,44,250,34,0.95,0.9626,0.4176,False
PS,44,250,35,0.8,0.8331,0.3556,False
PS,44,250,35,0.9,0.9149,0.3941,False
PS,44,250,35,0.95,0.9626,0.4176,False
PS,44,250,36,0.8,0.7919,0.3365,False
PS,44,250,36,0.9,0.9149,0.3941,False
PS,44,250,36,0.95,0.9533,0.4122,False
PS,44,250,37,0.8,0.7924,0.3368,False
PS,44,250,37,0.9,0.9149,0.3941,False
PS,44,250,37,0.95,0.9533,0.4122,False
PS,44,250,38,0.8,0.8331,0.3556,False
PS,44,250,38,0.9,0.9149,0.3941,False
PS,44,250,38,0.95,0.9533,0.4122,False
PS,44,250,39,0.8,0.7919,0.3365,False
PS,44,250,39,0.9,0.9149,0.3941,False
PS,44,250,39,0.95,0.9533,0.4122,False
PS,44,500,0,0.8,0.8331,0.3556,False
PS,44,500,0,0.9,0.9149,0.3941,False
